Hours Studied,Note CI,Dakhel fi club,Sleep Hours,ch7al mn CF 9dim halit,Note CF
6,5.0,1,7,0,7.5
7,5.0,0,5,4,8.0
4,18.0,1,5,2,14.75
6,1.25,1,4,0,4.25
7,17.25,0,8,2,16.5
4,8.25,1,5,5,8.25
8,12.5,1,7,9,13.25
9,12.5,0,4,4,14.0
1,16.5,1,6,0,11.75
7,12.5,0,6,1,13.0
9,13.0,0,5,4,14.25
5,18.75,0,8,8,16.0
2,18.75,0,9,4,15.0
6,16.0,1,5,4,15.0
7,13.5,0,8,0,13.5
2,8.5,1,5,4,6.5
2,19.75,1,6,7,15.0
1,4.0,0,8,8,3.25
4,14.5,0,6,9,11.75
7,17.0,0,7,2,15.5
9,8.5,1,7,3,11.5
3,18.25,0,4,6,14.5
7,18.25,1,6,6,17.25
7,0.0,0,6,0,4.75
7,2.25,0,4,5,5.75
2,1.0,1,7,8,2.5
6,6.75,1,7,4,9.0
2,7.0,0,8,7,6.75
6,17.0,0,8,9,15.75
3,17.75,0,9,8,14.5
2,19.25,1,7,9,14.75
6,12.25,0,9,9,12.5
2,16.25,0,5,2,11.0
5,0.75,1,6,0,3.5
2,6.0,0,8,1,5.0
3,0.0,1,5,4,2.0
3,9.5,1,8,9,8.75
6,7.5,0,4,6,9.0
6,10.75,0,6,5,10.25
3,18.25,1,9,3,14.25
3,17.25,1,9,8,13.75
1,13.5,0,8,3,9.5
7,7.5,1,7,2,11.0
8,1.25,1,9,4,5.5
2,2.0,0,4,3,2.75
4,19.0,1,4,1,15.5
7,19.25,1,7,2,17.25
8,1.75,1,4,6,6.5
1,16.25,1,6,1,11.75
4,7.0,1,8,0,7.5
6,16.25,1,4,1,13.75
3,4.0,0,6,7,5.0
5,3.75,0,7,7,6.5
9,1.0,0,8,9,7.75
3,2.25,0,7,1,3.0
5,12.25,1,8,5,11.75
8,10.25,0,4,6,11.75
6,12.25,1,4,0,11.75
4,15.0,0,8,6,12.0
8,8.5,1,6,7,11.5
3,14.25,0,6,8,12.0
3,2.25,1,6,7,4.0
4,13.25,0,5,2,11.0
9,10.75,0,9,7,13.25
5,15.0,0,9,2,13.25
8,9.5,0,9,5,11.0
6,1.25,0,6,3,5.0
3,9.25,1,4,6,8.0
8,17.75,0,5,7,17.25
9,13.25,1,6,9,15.0
8,5.5,0,4,5,8.25
4,18.25,0,5,9,14.5
6,7.5,0,4,3,9.0
1,15.0,1,8,7,11.25
4,2.75,0,4,6,4.25
8,0.25,0,5,9,5.75
1,10.5,1,6,7,7.5
3,17.0,1,9,9,14.5
1,17.25,1,5,6,11.75
9,16.25,1,6,2,16.75
2,10.25,0,6,2,8.0
9,2.0,1,7,8,7.5
4,9.75,1,8,6,10.0
2,19.25,0,7,0,14.75
4,0.75,1,9,2,3.25
6,17.0,1,5,0,14.25
7,17.0,1,7,5,15.25
3,18.75,0,9,1,14.5
3,2.75,1,6,6,4.0
8,3.0,1,5,7,7.5
5,15.25,1,7,5,13.75
4,16.5,0,4,4,13.75
7,19.25,0,9,9,18.75
7,15.5,1,9,3,15.25
9,8.5,0,8,8,12.0
9,0.0,1,4,7,5.5
5,9.75,0,5,4,9.75
8,19.0,0,7,0,17.75
1,12.5,1,6,7,9.25
9,4.75,1,7,7,9.0
8,8.25,1,5,6,10.75
6,1.75,0,5,6,5.0
3,5.75,1,5,7,6.25
3,0.0,0,5,0,1.5
8,18.75,0,9,2,17.75
5,0.75,1,7,3,5.0
7,5.5,0,4,5,8.0
5,16.0,0,6,9,14.75
8,2.25,1,6,9,7.75
4,20.0,0,8,8,15.75
2,16.25,0,9,3,12.5
3,13.25,1,5,5,11.0
8,5.5,1,5,8,9.75
7,8.25,1,5,8,11.0
2,13.5,0,9,5,10.0
6,3.75,0,4,4,5.75
9,9.5,0,5,2,12.5
4,8.25,1,8,4,8.25
9,17.0,0,8,2,17.5
2,11.75,0,4,4,9.0
2,17.75,0,9,9,13.0
9,18.0,1,5,9,18.75
7,8.25,1,7,0,9.75
7,9.5,1,7,5,11.0
1,3.5,0,6,6,2.75
6,20.0,0,4,1,16.5
7,1.0,1,7,2,5.25
6,4.5,1,6,9,6.75
6,15.25,0,8,8,15.0
2,12.5,1,6,7,10.25
6,5.5,0,5,3,7.75
4,0.25,1,5,7,3.0
9,2.25,1,8,7,7.75
1,11.75,1,4,5,9.0
8,3.0,0,9,0,6.0
5,2.0,1,5,1,4.25
1,11.75,0,5,3,7.5
4,5.0,1,6,3,6.25
1,4.5,1,6,1,3.0
6,5.0,0,6,8,7.25
2,8.25,0,7,1,6.5
5,13.5,1,8,5,13.25
7,1.0,0,4,4,6.0
2,9.5,1,6,3,8.25
6,18.75,0,4,5,16.75
6,1.75,0,6,3,5.0
5,0.0,1,5,8,3.0
5,13.0,1,4,9,11.0
3,0.0,0,7,6,2.25
2,17.0,0,6,2,12.5
7,13.25,1,9,9,14.25
1,19.0,0,8,3,13.25
6,0.75,0,5,0,3.25
6,0.0,0,6,5,3.25
3,0.0,0,4,1,2.25
2,13.0,1,6,3,11.0
2,6.75,1,5,4,5.0
9,15.0,0,8,7,15.75
5,9.75,0,8,2,9.0
7,10.5,1,8,5,12.0
5,10.75,0,9,0,10.75
7,16.0,0,5,8,15.0
4,7.0,0,9,0,7.25
8,9.75,0,9,1,12.0
7,18.0,0,6,0,16.75
5,15.25,1,5,7,14.0
6,1.0,0,5,3,5.0
5,7.5,0,6,1,8.0
7,18.25,0,7,6,16.75
2,14.5,1,9,7,12.0
5,8.25,0,8,8,9.0
3,3.75,0,4,4,4.25
9,5.5,1,9,2,9.5
6,17.75,1,4,0,16.25
3,4.75,1,6,7,5.75
7,3.0,1,4,5,6.0
4,11.5,0,7,4,10.5
3,18.25,0,5,6,14.5
8,17.25,0,8,4,16.5
4,17.25,1,4,3,14.25
1,9.5,0,4,4,6.75
6,3.75,1,6,6,6.0
1,0.0,1,6,5,0.25
5,0.0,0,5,9,4.0
7,3.0,1,8,9,6.75
6,5.75,1,4,8,8.25
2,15.5,0,5,9,12.25
4,0.25,0,8,1,2.75
2,16.25,1,5,6,12.5
1,2.25,0,4,0,2.0
3,7.0,0,6,7,7.25
3,7.0,1,6,3,7.0
7,8.5,1,6,7,10.25
1,8.5,0,7,7,7.0
9,2.75,0,5,3,7.75
6,6.75,1,4,3,8.0
4,10.25,0,5,4,9.0
3,17.25,1,6,6,14.25
3,14.25,1,9,5,12.75
2,1.75,0,9,0,2.5
2,18.75,0,5,5,14.0
5,4.5,0,8,2,6.5
9,10.75,0,9,8,13.0
2,2.0,0,9,2,3.0
2,7.75,1,5,8,5.75
6,2.75,0,7,4,6.25
2,3.5,1,7,9,4.25
4,18.75,0,6,7,13.75
6,7.5,1,4,8,8.5
5,16.0,0,8,8,13.5
1,17.0,0,4,6,11.25
6,0.25,1,4,9,4.25
1,4.75,0,8,0,4.75
3,11.5,0,7,7,10.25
5,11.75,1,9,6,11.5
5,17.25,1,6,3,15.0
6,18.0,1,5,5,16.25
8,9.25,0,7,9,12.25
5,13.0,1,6,1,12.25
1,14.5,1,9,3,11.0
5,1.0,0,7,7,3.5
3,3.0,0,8,3,5.0
4,1.75,0,4,9,3.75
8,19.0,0,8,3,17.5
7,9.75,0,9,3,10.5
5,18.0,0,5,9,15.0
2,15.25,1,8,8,12.25
6,11.5,1,9,1,11.75
6,16.25,0,4,6,15.0
6,14.25,1,7,2,14.25
9,3.0,1,6,3,7.0
8,19.25,1,9,0,17.75
8,17.75,1,9,2,17.25
1,10.5,0,5,1,8.25
5,14.0,0,7,9,12.5
7,14.0,1,9,6,14.5
6,0.75,0,9,5,4.25
5,18.75,1,6,0,15.5
8,8.5,1,4,7,11.0
3,4.75,0,8,8,5.25
6,5.5,1,7,0,8.25
5,8.75,0,6,4,9.5
8,5.75,0,6,6,9.0
4,17.0,0,8,1,13.75
8,6.0,0,7,5,9.75
2,3.75,0,7,7,4.0
9,7.75,0,4,7,11.0
9,1.25,0,7,9,6.75
6,7.75,0,9,9,10.0
4,8.75,0,8,7,8.75
4,16.0,1,7,5,13.25
6,9.75,0,4,5,10.5
5,4.75,1,6,2,6.5
6,15.5,0,9,1,14.5
7,19.75,1,7,4,17.0
7,12.5,0,8,8,13.25
9,14.5,0,7,3,14.75
8,11.25,0,5,4,13.0
6,8.75,1,4,5,9.5
6,6.5,1,6,5,8.5
5,13.5,0,5,3,11.75
1,10.5,1,8,3,8.25
9,1.0,0,7,7,6.25
9,1.25,1,4,4,7.25
9,17.75,1,9,4,17.75
8,19.25,1,7,8,19.0
3,2.25,0,7,3,3.0
1,7.0,1,7,6,5.5
8,14.0,1,9,4,14.5
7,2.0,0,7,8,6.0
5,7.0,0,4,7,8.0
7,15.25,1,9,7,15.5
4,9.75,1,9,9,10.0
9,12.25,0,5,9,13.5
2,5.0,0,8,2,5.0
9,4.75,0,9,8,9.0
9,1.25,0,5,7,7.25
5,0.75,0,4,2,3.0
1,7.5,1,8,9,6.0
7,3.0,0,9,0,6.75
4,1.25,0,6,4,3.0
9,7.5,1,5,3,11.0
6,4.75,0,4,7,7.5
3,5.75,0,4,5,5.25
6,8.25,0,4,9,9.0
6,2.25,1,8,4,6.5
5,10.25,0,7,8,10.5
2,6.75,0,6,5,5.75
2,0.25,0,8,2,1.25
7,7.0,0,8,5,9.25
2,2.25,1,9,3,3.25
6,7.5,1,5,4,9.0
5,10.5,0,6,5,10.25
4,2.25,0,4,8,3.75
7,1.0,0,8,2,5.0
8,9.75,0,6,0,11.0
4,6.0,0,5,1,6.5
1,7.5,0,7,7,7.0
1,5.75,0,6,3,5.5
1,17.75,1,4,6,12.75
1,9.5,0,8,1,6.5
5,7.5,1,7,9,9.0
4,10.75,1,5,7,10.25
9,17.25,0,4,9,18.5
3,15.5,1,7,8,13.0
7,5.75,1,9,6,8.75
8,18.0,1,9,9,17.25
6,14.5,0,5,0,13.75
1,10.75,1,4,1,7.5
8,2.0,1,8,8,7.0
3,17.0,0,5,9,13.0
8,9.25,0,7,6,12.5
4,0.0,1,4,2,2.25
8,18.75,0,9,4,18.25
1,13.0,0,9,0,9.5
3,11.25,1,6,9,9.0
6,13.0,1,4,2,13.25
9,6.0,1,7,3,9.0
2,10.25,0,7,3,7.75
1,4.0,1,6,6,3.25
3,19.0,1,7,4,14.5
4,7.75,0,4,8,7.75
5,1.25,0,9,6,4.25
3,7.5,0,5,1,7.25
2,6.0,0,9,7,6.25
2,0.0,1,9,1,1.25
7,10.75,1,4,6,11.25
9,19.75,1,7,4,19.0
2,16.5,0,6,9,12.25
7,18.75,1,6,5,16.75
7,10.75,0,8,3,12.5
7,10.5,0,6,4,11.25
3,19.75,0,6,4,15.25
7,9.25,1,7,6,11.0
1,12.25,0,5,3,9.25
1,13.5,1,5,4,10.25
5,3.75,1,7,3,6.0
2,2.75,1,6,3,4.25
9,16.5,0,4,7,16.5
7,18.25,1,9,4,17.0
4,3.5,1,9,8,5.75
4,10.75,0,5,4,10.25
2,6.0,1,7,7,5.25
5,18.0,0,4,2,15.0
4,19.0,1,6,6,15.5
1,14.0,0,7,0,11.0
8,11.25,0,5,4,13.0
3,2.0,0,4,1,3.5
6,10.25,0,4,7,10.5
4,17.25,0,5,5,13.75
9,0.25,1,4,4,5.75
7,6.0,1,9,2,9.0
9,12.5,1,5,0,14.75
3,10.5,1,9,9,9.0
1,3.0,0,7,9,4.0
5,13.5,0,8,9,13.0
3,2.25,1,6,9,4.5
6,8.5,0,7,7,10.25
8,9.75,1,9,4,12.0
4,3.5,0,6,8,5.0
5,13.5,0,6,6,12.75
5,6.5,1,9,0,7.75
4,20.0,1,9,0,16.5
4,6.5,0,5,6,6.75
4,2.75,1,8,6,5.0
4,2.25,1,9,8,4.75
4,20.0,1,6,1,15.75
5,4.75,1,6,6,6.25
2,11.25,0,7,1,8.5
2,7.75,0,8,9,6.5
9,10.75,0,8,9,13.5
2,13.5,0,6,1,10.0
6,13.5,1,8,4,13.25
2,15.0,1,7,8,12.25
5,13.25,1,5,8,12.25
4,8.75,0,6,9,8.75
7,6.75,0,4,0,8.75
7,1.25,0,6,6,5.5
6,11.5,0,6,9,11.5
5,6.75,1,5,9,8.5
1,1.0,1,9,2,1.75
3,16.25,1,9,9,13.25
9,16.0,0,4,9,16.25
1,5.0,0,4,0,4.25
5,19.0,0,4,1,15.25
2,10.25,0,9,5,8.75
4,8.5,0,5,9,8.75
1,17.25,0,8,1,11.75
3,11.5,1,4,1,9.0
7,1.75,0,8,3,5.75
3,10.75,0,7,2,9.5
4,6.75,0,5,7,6.5
2,5.0,1,8,7,5.0
3,15.5,1,9,5,13.0
9,13.0,0,9,3,14.25
3,11.25,1,4,6,10.0
5,14.0,1,4,8,13.75
2,19.0,1,8,1,13.75
4,20.0,0,9,5,17.0
7,4.75,1,8,6,8.25
7,1.75,1,7,0,5.25
3,0.25,1,5,5,3.0
5,7.75,0,9,7,9.0
1,18.75,1,6,6,14.0
1,16.25,0,9,1,13.0
5,9.25,1,7,1,9.25
9,0.0,0,9,3,6.25
1,0.0,0,7,4,0.25
1,9.25,0,9,4,7.0
4,11.75,0,7,1,10.5
4,6.5,0,4,6,7.0
2,16.0,1,8,7,11.5
9,2.25,1,9,1,8.5
9,0.0,1,5,3,6.0
2,8.5,0,4,2,7.0
9,17.0,0,7,3,18.0
6,14.25,0,5,4,14.0
8,16.25,1,4,5,16.0
4,8.25,0,6,1,7.5
2,3.0,0,9,9,4.25
2,3.75,0,9,5,5.0
9,13.5,0,7,8,15.0
1,2.0,1,4,7,2.5
7,3.75,0,4,0,7.25
3,15.5,0,7,8,13.0
3,13.25,0,6,9,10.25
2,5.5,0,9,1,4.75
6,1.25,1,8,0,5.75
2,4.5,0,6,5,4.5
4,11.25,1,7,0,10.25
9,16.0,1,8,5,17.0
9,5.5,0,4,1,9.75
6,11.5,0,6,6,11.25
4,18.25,1,6,6,15.0
7,0.0,0,9,3,4.5
1,19.75,0,9,1,13.0
4,16.5,1,8,6,14.25
5,16.5,1,4,0,13.75
8,11.75,1,6,1,13.5
2,4.75,1,8,1,4.5
5,20.0,1,6,0,16.0
6,6.0,1,9,8,9.0
5,17.0,0,4,5,14.75
9,14.0,0,4,2,14.75
1,1.25,0,5,5,1.5
3,6.0,0,8,6,6.75
2,14.25,0,9,2,11.75
3,13.0,0,9,3,11.0
9,1.25,0,9,9,7.5
9,17.25,0,7,0,17.0
2,3.75,0,6,5,3.75
3,6.0,1,4,5,4.5
4,15.5,1,6,8,13.0
9,3.75,0,6,1,7.5
3,11.75,0,7,4,9.5
7,3.75,1,4,4,6.75
3,5.75,1,5,6,5.75
7,16.25,1,9,4,15.25
7,17.0,0,8,9,17.0
9,16.0,1,6,3,16.75
2,14.25,1,7,9,11.25
6,11.25,1,7,1,11.75
9,16.0,0,8,7,16.0
2,10.75,1,8,4,8.25
2,16.25,0,4,3,12.5
5,5.75,1,6,8,8.5
8,19.0,1,6,1,17.75
9,9.5,0,8,2,13.25
2,15.0,1,9,7,12.0
5,1.25,1,5,3,3.75
7,8.25,1,6,8,10.75
6,7.75,0,7,9,8.5
6,9.5,0,9,9,10.5
7,19.75,0,8,9,17.75
3,12.5,1,6,9,10.25
3,10.75,0,4,8,9.0
9,3.0,1,8,9,8.5
8,12.25,1,7,8,14.25
5,20.0,1,4,0,17.0
6,10.75,1,8,5,11.0
1,7.5,1,8,9,7.25
1,19.25,1,6,5,14.5
4,3.5,1,4,7,5.0
2,7.75,1,8,6,7.5
7,7.75,0,9,6,9.75
2,2.0,0,7,1,3.0
2,16.5,1,4,3,11.25
5,6.75,0,9,0,7.75
4,6.5,0,6,6,7.5
8,17.75,0,5,3,16.5
4,3.0,1,8,8,5.0
6,8.25,0,5,5,9.0
5,15.5,1,8,5,14.0
2,11.75,0,9,8,9.25
8,16.0,0,6,7,16.75
2,15.5,0,6,5,11.25
9,4.75,1,6,5,9.25
9,14.5,1,6,5,16.0
3,13.25,1,4,3,10.5
4,13.25,1,4,4,10.75
8,16.5,1,8,2,16.25
9,1.75,1,4,8,7.0
3,12.25,1,8,1,10.75
5,0.25,1,4,6,3.25
8,3.75,1,4,0,7.25
3,19.25,0,4,9,14.25
7,1.0,0,7,6,5.25
8,7.5,1,6,1,10.75
3,4.0,0,7,4,5.25
2,5.5,0,4,0,4.5
7,10.25,1,4,4,11.5
9,5.0,1,7,3,9.25
1,13.5,0,9,0,10.25
3,8.5,1,8,0,7.75
5,9.25,0,6,6,9.0
3,0.0,1,8,2,1.75
1,15.5,0,9,9,12.0
7,3.75,1,6,8,6.25
7,12.25,0,5,8,13.0
8,18.25,0,6,9,17.5
5,18.75,0,8,8,15.75
5,16.5,0,6,0,14.75
5,6.5,1,5,3,6.25
1,0.25,0,5,0,1.0
5,11.75,1,4,0,11.5
6,4.75,0,5,8,6.5
1,12.5,1,7,4,9.0
7,7.0,0,8,0,9.5
1,14.5,1,7,2,9.75
2,16.5,0,9,6,13.0
2,10.5,0,7,1,9.5
5,19.75,1,8,3,17.0
7,6.5,0,9,1,9.0
1,11.75,0,7,8,8.5
1,10.75,0,7,8,9.0
1,4.75,0,9,6,3.0
6,16.5,1,7,6,15.25
2,15.25,0,5,1,11.75
1,0.75,1,8,9,0.75
6,9.5,1,8,7,9.75
2,15.5,1,8,0,11.25
6,8.75,1,7,7,10.75
8,1.25,0,5,4,5.5
2,19.75,0,8,3,15.0
9,18.75,1,6,9,19.0
8,10.25,0,8,1,11.25
1,7.0,0,4,2,5.0
7,11.5,1,6,9,12.5
6,18.0,1,8,1,16.25
6,2.0,1,7,3,5.5
6,1.75,0,8,2,5.0
6,8.5,1,5,4,10.0
7,18.0,1,5,6,17.0
3,0.0,0,8,8,1.75
6,6.0,0,7,4,7.75
3,2.0,0,7,7,3.5
7,11.75,0,7,1,12.5
7,3.75,0,8,5,7.5
8,6.5,0,8,7,10.0
2,7.5,0,4,8,6.75
9,8.25,0,5,3,11.25
5,9.75,1,6,3,9.75
9,19.75,0,6,6,19.0
5,9.5,1,5,3,10.25
7,10.25,0,9,4,11.25
9,5.75,0,4,1,9.5
4,13.5,1,5,1,11.0
2,6.0,0,4,9,5.5
9,18.0,1,9,4,18.5
2,1.0,0,4,9,2.25
3,0.0,1,7,9,3.0
2,13.5,1,5,1,9.75
3,19.75,0,6,5,15.0
6,4.75,1,8,5,7.75
3,18.0,1,9,7,15.0
8,2.25,0,9,0,6.75
6,4.75,0,8,6,7.5
7,4.75,1,5,6,7.75
1,16.5,0,8,8,12.5
3,13.0,1,4,3,10.5
3,7.0,1,8,6,7.0
2,5.75,1,4,5,5.25
7,5.0,0,4,3,7.25
9,0.25,0,6,9,6.0
4,11.75,1,8,7,10.5
5,6.5,1,6,2,7.5
3,5.0,1,8,7,5.5
9,0.75,0,4,4,5.75
4,18.75,1,8,3,16.0
5,9.75,0,9,2,10.0
1,18.25,1,9,9,14.25
2,0.25,1,6,6,2.0
9,11.5,1,7,6,13.75
2,8.5,1,9,5,7.0
5,19.0,0,6,2,15.75
8,1.25,0,7,8,6.25
3,0.25,0,5,1,2.5
6,17.0,0,6,2,16.0
4,18.75,0,9,0,15.5
7,6.5,1,9,6,9.0
3,11.25,0,8,1,9.5
6,11.25,0,7,9,11.5
9,18.0,0,9,7,18.0
1,18.75,0,8,8,13.5
3,18.25,1,7,1,14.25
2,6.5,1,6,5,6.75
8,16.5,1,6,0,16.25
7,8.25,0,8,7,10.75
2,6.5,1,6,4,6.25
6,8.25,1,8,8,10.25
3,17.75,0,4,2,14.0
8,4.5,0,7,1,8.0
3,20.0,0,8,6,16.0
9,15.5,1,7,6,17.25
1,14.5,0,4,9,10.25
5,14.25,1,7,4,13.0
3,14.25,1,8,6,11.75
6,13.0,1,6,5,13.5
2,3.75,1,7,8,3.75
9,16.0,1,7,2,16.75
6,1.25,0,9,3,5.25
7,0.25,1,9,8,5.0
5,18.0,1,4,9,15.0
9,5.0,1,5,7,9.0
1,18.25,1,6,9,13.0
5,9.75,1,8,5,10.0
6,15.5,0,4,2,14.75
7,14.25,1,8,8,14.25
4,12.5,1,8,8,11.25
1,15.0,1,7,5,11.0
8,17.0,1,4,1,16.5
4,14.0,0,4,6,10.25
3,7.75,1,9,8,7.25
7,17.0,1,6,8,16.0
2,9.75,1,5,2,7.25
8,12.25,1,8,1,14.0
6,19.0,0,6,4,15.75
7,19.75,0,9,9,18.75
5,17.75,0,6,6,14.25
9,13.0,1,8,2,14.75
5,3.5,0,7,3,6.25
5,4.5,0,7,9,6.25
3,7.5,0,8,1,7.0
1,17.75,0,9,9,13.5
2,5.0,0,9,1,5.25
8,16.5,1,4,6,16.5
1,6.75,0,5,1,5.0
7,18.25,0,7,0,16.75
5,18.25,0,5,3,14.75
3,1.0,1,6,5,2.5
7,10.75,1,6,9,12.25
9,18.0,0,8,9,18.25
2,15.5,1,8,3,13.0
8,4.5,1,8,0,8.75
9,6.0,0,9,0,9.75
3,19.75,1,7,8,15.75
2,1.25,0,5,0,1.0
7,11.75,0,6,6,12.5
5,10.25,0,5,6,10.25
5,15.0,1,7,0,13.5
5,5.75,0,5,0,6.75
4,14.5,0,5,5,12.5
5,10.25,1,9,7,10.5
4,18.25,0,8,6,15.25
6,9.75,1,9,5,10.5
4,6.75,1,9,9,7.25
2,15.5,0,5,2,12.25
9,9.75,1,5,6,12.5
2,18.25,0,9,5,14.25
9,13.5,1,5,7,14.75
6,1.0,1,9,3,4.5
9,1.25,1,4,8,6.5
9,13.5,1,9,0,15.25
3,15.0,0,6,6,11.0
1,3.0,0,6,8,3.0
1,8.75,1,5,9,7.0
3,5.0,0,9,0,5.0
5,9.75,0,9,9,10.5
3,4.0,0,8,2,5.0
9,11.75,0,8,6,13.5
9,6.75,0,8,8,10.75
3,15.0,0,9,0,12.0
3,17.75,0,9,5,13.75
5,13.25,1,6,1,12.0
2,15.0,0,7,4,11.25
6,4.75,1,5,6,7.25
7,6.5,1,6,6,9.75
9,6.5,1,8,9,10.25
6,15.0,0,6,6,14.5
3,18.25,0,6,3,13.75
5,19.75,1,6,5,16.5
4,1.25,1,8,9,4.5
5,18.0,0,7,5,15.5
8,18.0,0,4,6,16.0
8,20.0,0,5,8,19.0
6,10.5,1,5,5,11.0
1,1.75,1,6,9,2.0
8,9.75,0,7,0,11.5
8,8.5,0,8,7,11.25
2,12.25,1,4,1,9.5
4,4.0,0,4,2,5.25
2,9.5,0,6,4,7.25
4,1.25,1,6,5,3.75
7,8.25,1,8,6,10.0
9,4.0,1,8,3,9.0
8,7.75,1,9,2,10.75
9,10.25,0,8,8,13.0
8,6.5,1,6,3,9.25
2,18.25,0,7,8,13.75
7,2.25,0,6,8,6.25
2,20.0,0,6,2,14.0
2,2.75,1,4,2,3.5
4,6.75,1,8,7,8.0
1,17.0,0,5,0,11.0
5,6.5,0,8,5,7.25
6,4.75,1,9,5,7.25
9,8.5,0,7,8,12.25
8,18.0,0,7,1,17.5
2,14.0,0,8,7,11.0
1,3.5,0,8,6,2.75
2,12.25,0,6,1,9.5
7,13.5,0,5,0,13.25
4,3.5,0,6,3,4.75
5,8.75,0,4,1,9.25
7,9.75,1,4,2,11.0
3,6.0,1,7,1,6.75
2,11.25,0,7,8,9.0
7,12.5,0,5,3,12.5
5,7.5,1,7,0,7.75
1,17.75,1,9,7,13.0
1,0.0,1,4,3,0.75
9,0.75,0,5,9,6.0
5,0.75,1,4,7,3.25
1,9.25,1,8,7,7.75
7,4.5,0,8,8,8.25
9,17.25,1,5,9,18.5
1,9.75,0,6,6,6.75
4,19.25,1,9,3,16.75
3,18.0,1,9,1,14.0
5,1.25,1,7,5,3.75
7,16.25,1,5,3,15.5
8,4.75,1,9,5,8.0
2,12.5,0,7,7,10.5
7,4.5,0,4,2,7.25
1,4.5,1,6,0,3.25
7,19.0,0,7,4,17.75
8,19.75,1,8,2,18.5
2,16.25,1,8,5,12.75
9,2.25,1,4,2,7.5
1,2.25,1,5,0,1.75
6,6.0,1,7,8,8.0
1,10.5,0,4,4,7.5
3,10.25,0,8,1,8.25
6,9.5,0,8,1,10.0
3,13.5,0,8,8,11.0
8,3.5,1,6,0,7.0
5,15.0,0,6,9,13.0
2,4.0,1,8,2,4.25
4,8.75,1,9,9,9.5
9,18.75,0,5,6,17.75
4,6.0,0,6,0,6.75
8,8.5,1,7,1,10.0
5,17.75,1,6,5,15.0
1,17.0,1,7,8,12.0
7,12.25,0,6,8,13.0
3,16.0,1,8,7,13.0
8,2.75,1,7,2,7.5
3,9.25,1,5,1,7.75
1,10.5,1,6,0,8.25
5,17.25,0,6,8,14.0
2,18.0,0,8,4,13.5
4,0.75,1,7,2,3.25
1,17.0,0,9,9,12.25
9,10.5,1,8,9,13.25
6,1.25,0,7,4,5.0
8,2.25,0,6,2,7.0
4,4.5,0,6,8,5.5
9,18.75,0,6,0,17.75
2,0.75,1,6,0,1.5
9,7.75,1,4,2,11.0
5,4.0,1,6,5,5.75
6,14.25,0,6,1,13.5
3,9.5,0,9,0,7.75
4,2.25,1,9,7,4.75
6,17.0,0,7,9,15.0
7,14.0,0,6,8,14.0
1,10.25,1,6,9,8.25
7,8.5,0,7,0,10.25
1,5.75,1,6,2,4.5
5,19.25,0,6,4,16.5
6,5.75,1,8,6,7.0
2,19.0,0,4,9,14.0
9,2.0,0,7,3,7.0
6,16.0,0,8,5,15.0
7,12.5,0,9,0,11.75
8,16.0,0,5,3,15.25
1,5.0,1,5,7,4.0
8,18.25,0,9,4,18.0
4,18.75,1,4,7,14.75
8,20.0,1,5,0,18.25
6,10.75,1,4,9,11.25
9,18.75,0,5,8,18.25
4,17.0,1,5,3,13.75
2,0.75,0,8,8,2.25
2,12.5,0,5,7,9.75
5,1.0,0,9,7,5.5
9,11.75,1,4,1,12.75
3,1.0,0,6,2,2.25
8,14.0,0,6,9,14.75
4,2.75,0,6,8,5.0
6,13.25,1,4,2,13.0
6,17.0,1,4,7,15.75
3,5.5,1,6,4,5.75
5,5.5,1,9,6,8.0
3,10.75,0,5,3,9.0
1,6.5,1,6,7,5.75
7,4.5,0,7,3,7.5
4,7.0,1,4,4,7.25
7,17.25,0,7,0,15.25
3,8.75,1,7,9,7.5
5,14.25,1,4,7,12.75
5,0.75,1,6,6,3.75
2,7.75,0,9,4,6.5
2,9.75,0,8,5,8.75
4,2.25,1,7,0,4.0
4,7.0,1,6,7,8.0
4,8.25,1,8,8,8.5
6,20.0,1,7,4,17.75
2,3.0,1,6,9,3.0
6,16.25,1,7,6,14.5
7,9.5,0,6,9,11.25
3,13.25,0,9,3,11.5
8,18.0,0,5,5,17.0
2,0.0,0,5,1,0.75
8,17.25,0,4,3,16.75
5,6.75,0,8,4,8.25
2,13.0,1,7,8,9.75
7,7.75,1,7,8,10.5
2,2.75,1,6,7,3.5
6,20.0,1,8,3,17.5
3,14.5,1,7,5,11.25
9,18.0,0,8,6,18.5
3,8.5,0,8,0,7.25
3,2.75,0,5,0,3.0
5,6.5,0,7,3,7.75
7,18.75,0,7,2,17.0
8,11.5,1,4,9,12.25
7,11.75,0,8,3,13.25
9,14.0,0,6,8,15.25
5,11.75,0,5,1,11.0
3,18.0,1,4,3,13.75
6,2.75,1,5,6,5.75
5,7.0,1,6,1,8.0
4,0.0,1,4,7,3.0
2,1.25,1,5,9,3.25
7,2.75,1,6,3,6.25
5,12.25,0,9,8,12.25
4,12.5,0,4,0,11.0
8,6.0,0,6,6,9.5
9,2.25,1,4,0,7.75
9,14.0,1,7,9,16.0
3,14.25,1,7,8,12.0
3,10.5,1,5,9,9.0
5,4.0,0,8,9,6.5
5,6.5,1,9,0,7.25
2,11.75,1,8,2,9.75
1,14.25,1,6,6,10.75
8,14.5,1,4,0,14.0
3,12.25,1,7,4,10.25
1,9.75,0,8,5,7.0
1,3.0,1,7,2,3.25
